id,lat,lng,name,name_en,type,routes
8594168099,40.3997899,49.8374619,47 nömrəli məktəb,,bus_stop,
8594168100,40.3679624,49.8245603,Nəriman Nərimanov heykəli,,bus_stop,
8594168101,40.3529303,49.8334667,Dövlət Yanğından Mühafizə hissəsi,,bus_stop,
8594168102,40.349786,49.8348156,Neftçi Qurban küçəsi 84,,bus_stop,
8594168103,40.3363822,49.8240153,Arif İsmayılov küçəsi 6,,bus_stop,
8594168104,40.3264328,49.8194878,6 nömrəli Bakı Peşə Məktəbi,,bus_stop,
8594168105,40.3219682,49.8193168,Ömər Nemanzadə küçəsi 37,,bus_stop,
8594168106,40.3267763,49.819595,6 nömrəli Bakı Peşə Məktəbi,,bus_stop,
8594168107,40.3363607,49.8246429,Səbail Rayon Mühafizə İdarəsi,,bus_stop,
8594168108,40.335041,49.827985,Bibiheybət yolu,,bus_stop,
8594168109,40.3412847,49.8403899,Bakı Kristal Zalı,Baku Crystal Hall,bus_stop,
8594168110,40.3676736,49.8293266,2 nömrəli Şəhər Poliklinikası,,bus_stop,
8594168111,40.3668588,49.826454,44 saylı uşaq bağçası,,bus_stop,
8594168112,40.3674369,49.8250711,6 saylı poçt şöbəsi,,bus_stop,
8594168113,40.3703608,49.8251268,İmam Hüseyn məscidi,,bus_stop,
8594168114,40.3719387,49.8243505,173 nömrəli tam orta məktəb,,bus_stop,
8594168115,40.4178351,49.83673,8 nömrəli Stomatoloji Poliklinika,,bus_stop,
8594168116,40.4202676,49.8373948,10 nömrəli poliklinika,,bus_stop,
8594168317,40.4251708,49.8386229,9 saylı qadın məsləhətxanası,,bus_stop,
8594603378,40.426224,49.8563486,Binəqədi Rayon Məhkəməsi,,bus_stop,
8594603379,40.4323222,49.8519628,Abay Kunanbayev küçəsi 145,,bus_stop,
8594603380,40.4297938,49.8498561,Abay Kunanbayev küçəsi 107,,bus_stop,
8594603381,40.4269566,49.8475094,Abay Kunanbayev küçəsi 3,,bus_stop,
8594674681,40.4265619,49.8433481,Azadlıq prospekti m/st,,bus_stop,
8594848329,40.4265077,49.8560858,Binəqədi Polis İdarəsi,,bus_stop,
8594848330,40.4299028,49.8562067,244 nömrəli tam orta məktəb,,bus_stop,
8594848331,40.4324205,49.854565,Abay Kunanbayev küçəsi 4,,bus_stop,
8594848332,40.4320414,49.8519525,151 saylı uşaq bağçası,,bus_stop,
8594848333,40.4300508,49.8502606,Abay Kunanbayev küçəsi 107,,bus_stop,
8594848334,40.4271347,49.8478482,Abay Kunanbayev küçəsi 36,,bus_stop,
8594848335,40.4212178,49.842869,Hidrotexnika və Meliorasiya İnstitutu,,bus_stop,
8594848336,40.4188942,49.8427783,Bakı Turism Peşə Məktəbi,,bus_stop,
8594848337,40.3940556,49.8447776,Ceyhun Hacıbəyli küç. 146,,bus_stop,
8594848338,40.3827106,49.8458089,28 May m/st (Pantomima teatrı),,bus_stop,
8594973350,40.3712971,49.8202586,Qurban Xəlilov küçəsi 33,,bus_stop,
8595061611,40.4253798,49.8410023,Azadlıq pr m/s,,stop_position,
8595317971,40.3710028,49.8446207,Sahil metrostansiyası,Sahil metro station,bus_stop,
8595317972,40.4264648,49.8432834,Azadlıq prospekti m/st,,stop_position,
8595317973,40.4249371,49.8615538,Dərnəgül m/st,,stop_position,
8595317974,40.425484,49.8600921,Dərnəgül m/st,,stop_position,
8595726811,40.4356397,49.8056229,Biləcəri,,stop_position,
8595726812,40.3807099,49.8507303,Bakı,,stop_position,
8595726813,40.3807789,49.8506295,Bakı,,stop_position,
8595726814,40.3808085,49.8505852,Bakı,,stop_position,
8595726815,40.3808816,49.8504757,Bakı,,stop_position,
8595726816,40.3809266,49.8504101,Bakı,,stop_position,
8595761417,40.3809922,49.8503171,Bakı,,stop_position,
8595761418,40.3810541,49.8502185,Bakı,,stop_position,
8595761419,40.3811134,49.8501339,Bakı,,stop_position,
8595761420,40.3973015,49.8920185,Keşlə dayanacağı,,stop_position,
8595761421,40.4315519,49.9536967,Bakıxanov,,stop_position,
8595761422,40.4461709,49.9467051,Sabunçu,,stop_position,
8595761423,40.4715263,49.954444,Zabrat-1,,stop_position,
8595761424,40.4715598,49.9544724,Zabrat-1,,stop_position,
8595761426,40.4881615,49.9593881,Zabrat-2,,stop_position,
8595761441,40.5524951,49.8289043,Goradil,,stop_position,
8595761442,40.552822,49.8272237,Goradil,,stop_position,
8595761450,40.5562271,49.7780268,Novxanı Stansiyası,,stop_position,
8595761473,40.556255,49.7780226,Novxanı,,stop_position,
8596753269,40.4164997,49.9077246,5 saylı ASAN xidmət mərkəzi,,bus_stop,
8596753270,40.4141353,49.9015814,Dövlət Neft Fondu,State Oil Fund,bus_stop,
8596753271,40.4136813,49.90167,Dövlət Neft Fondu,State Oil Fund,bus_stop,
8596753272,40.4124279,49.8989957,Milli Sağlamlıq Mərkəzi,,bus_stop,
8596753273,40.4093932,49.8934516,,,bus_stop,
8596753274,40.4069768,49.8883881,Heydər Əliyev prospekti 137,,bus_stop,
8596753275,40.4074325,49.8902196,Nəqliyyatı İntellektual İdarəetmə Mərkəzi,Intelligent Transportation Management Center,bus_stop,
8596753276,40.4039052,49.8845601,Dövlət Neft Şirkəti,State Oil Company,bus_stop,
8596753277,40.4068239,49.8055342,,,platform,
8596753279,40.4230422,49.9152886,Koroğlu m/st,,stop_position,
8598872787,40.3974898,49.8136031,FHN-nin Bakı Regional Mərkəzi,,bus_stop,"2, 13, 37, 59, 65, 79"
8598872788,40.3965525,49.8132698,Ə. Salamzadə küçəsi 93,,bus_stop,
8598872796,40.3956644,49.8131782,Ə. Salamzadə küçəsi 10,,bus_stop,26
8603671586,40.6404796,47.7343887,Avtovağzal Göyçay,,bus_station,
8631114444,38.8577189,48.8108684,Liman,,station,
8631252675,39.1887428,45.4032972,Naxçıvan,,station,
8655684419,40.519321,50.1032808,,,bus_stop,
8709601417,39.8475308,46.5709367,,,bus_station,
8747335900,40.4359228,47.9377216,Müsuslü Stansiyası,,station,
8755506302,40.822436,47.6944906,Qəbələ Stansiyası,,station,
8755531346,40.6409681,47.5577545,Ağdaş,,station,
8765681674,40.5811917,48.39201,Avtovağzal Ağsu,,bus_station,
8809282576,40.4230824,49.7796111,Xocəsən Depo Metro,Khojasan,station,
8809579604,40.4760244,50.1109714,Mərdəkan yolu 123,,bus_stop,
8809579605,40.4756306,50.1113399,Mərdəkan yolu 118,,bus_stop,
8809579606,40.4559301,50.0697038,,,bus_stop,
8893256424,40.3453871,48.1458154,Kürdǝmir Stansiyası,,station,
8922805336,40.2613545,48.4129742,Sığırlı Stansiyası,,station,
9063060043,40.0495728,49.0470993,Pirsaat Stansiyası,,station,
9064652981,40.0178168,49.1428193,Nəvahi stansiyası,,station,
9080248222,40.099632,48.818382,Muğan stansiyası,,station,
9124749027,40.5146026,47.5408646,Əlikənd Stansiyası,,station,
9130361242,40.4664783,47.8450996,,,bus_stop,
9130361243,40.4646622,47.8484362,,,bus_stop,
9162634974,40.509058,47.6497865,Ucar Stansiyası,,station,
9183848442,40.5541255,47.4261546,Ləki Stansiyası,,station,
9212068966,40.4565548,50.1419518,,,bus_stop,
9222304408,40.3796862,50.0709031,172 nömrəli tam orta məktəb,,bus_stop,
9222304409,40.3797486,50.0701998,,,bus_stop,
9246850770,40.5692359,49.6326511,,,bus_stop,
9246850771,40.5696526,49.632584,,,bus_stop,
9301211545,40.6560935,47.2203742,,,bus_stop,
9309089980,40.7057601,47.2345832,,,bus_stop,
9316142116,40.7219635,47.2105318,,,bus_stop,
9316160628,40.723604,47.2069189,,,bus_stop,
9316190033,40.7179344,47.2155153,,,bus_stop,
9335634741,40.6202111,47.1493506,Yevlax Stansiyası,,station,
9370910400,40.6320855,46.9871467,,,bus_stop,
9370965968,40.6371192,47.0027545,Mingəçevir Stansiyası,,station,
9382305675,40.3800374,50.0738071,,,bus_stop,
9383874309,40.3653144,47.0131679,,,bus_stop,
9433848174,40.4794593,49.5891014,Pirəkəşkül qəs. poçt şöbəsi,,bus_stop,
9433848175,40.479953,49.5888305,Pirəkəşkül qəs. poçt şöbəsi,,bus_stop,
9440272860,40.4944958,49.4938669,,,bus_stop,
9442810465,40.499081,49.0336695,,,bus_stop,
9442810466,40.4989291,49.035134,,,bus_stop,
9469407706,40.766015,47.0097336,Mingəçevir Stansiyası,,station,
9482118203,40.7332131,47.0024823,,,bus_stop,
9482118204,40.7326725,47.0025735,,,bus_stop,
9484264175,40.7135919,47.0083496,,,bus_stop,
9484264176,40.7138318,47.0086634,,,bus_stop,
9484264177,40.6892578,47.0146501,,,bus_stop,
9484264178,40.689388,47.0150712,,,bus_stop,
9484433692,40.6465363,46.8501985,,,bus_stop,
9484433693,40.6460072,46.8501046,,,bus_stop,
9492951829,40.643042,46.6802953,,,bus_stop,
9509056438,40.461257,47.1265481,,,bus_stop,
9575247178,39.6990689,48.0867631,,,bus_stop,
9575247179,39.6982016,48.0873652,,,bus_stop,
9575247180,39.7110207,48.0712135,,,bus_stop,
9575247181,39.70982,48.0723118,,,bus_stop,
9575290907,39.7371729,48.0108098,,,bus_stop,
9575290908,39.7362909,48.0117006,,,bus_stop,
9575299057,39.6723189,48.1380891,,,bus_stop,
9575299058,39.6714439,48.13912,,,bus_stop,
9575309274,39.5214258,47.4492533,,,bus_stop,
9575309275,39.5212549,47.4494536,,,bus_stop,
9575311148,39.5240534,47.468624,,,bus_stop,
9575311149,39.5240887,47.4692684,,,bus_stop,
9575321254,39.5539253,47.5538575,,,bus_stop,
9575321255,39.5536785,47.5537765,,,bus_stop,
9575321426,39.7499294,47.9924931,,,bus_stop,
9575323980,39.752452,47.854001,,,bus_stop,
9575323981,39.7524007,47.8542802,,,bus_stop,
9575329722,39.7287655,47.8186212,,,bus_stop,
9575329723,39.686999,47.7568593,,,bus_stop,
9575329738,39.590868,47.6319624,,,bus_stop,
9575329739,39.5893513,47.6297806,,,bus_stop,
9575329859,39.5821217,47.6204523,,,bus_stop,
9575329861,39.5717089,47.5962095,,,bus_stop,
9575329862,39.5716247,47.5964917,,,bus_stop,
9635235525,40.420763,49.918092,Koroğlu,,stop_position,
9693334398,40.7867815,46.2489975,Alabaşli Stansiyası,,station,
9733565256,40.4042107,49.8065602,"20 Yanvar m/st (114A, 114B)",,bus_stop,
9799625555,40.341903,49.982002,221 saylı orta məktəb,,bus_stop,
9829078765,40.5165754,50.1006201,,,bus_stop,
9829130886,40.5093526,50.1029576,,,bus_stop,
9829130887,40.5161829,50.1012772,,,bus_stop,
9829130888,40.508903,50.1025312,,,bus_stop,
9837046198,40.5532943,49.8860059,Pirşağı,,stop_position,
9861183047,41.6294025,46.6388136,Avtovağzal Zagatala,,bus_station,
9864184294,40.3897452,49.8769695,Montin \ Nərimanov Stansiyası,,station,
9890385450,40.3215407,49.8214424,Bakı Ali Neft Məktəbi,Bus Stop Baki Ali Neft Məktəbi,bus_stop,
9890385456,40.3283348,49.8262623,Kristal Abşeron Bayıl,,bus_stop,
9906555455,40.3575963,49.8116697,Mikayıl Müşfiq küçəsi 108,,bus_stop,
9925602278,40.3556332,49.9788719,BakuBus,,bus_stop,
9928103224,40.4627613,50.0529599,Servis Avtobusların Dayanacağı,Service Bus,bus_stop,
9966485375,40.4222892,50.2433592,,,bus_stop,
9966485376,40.4226547,50.2425894,,,bus_stop,
9966485556,40.4333249,50.238432,Dübəndi Stansiyası,,station,
9982981137,38.7557492,48.8505521,,53 bus stop to Bus station,bus_stop,
9993613260,40.3637533,50.1565361,,,bus_stop,
10015414743,39.1885754,45.4437705,Bus #6 from the city stops here,,bus_stop,
10015421379,39.1891209,45.4434523,Bus #6 to the city,,bus_stop,
10015422434,39.213663,45.408099,Bus #6 to the airport (once an hour),,bus_stop,
10016617596,40.3717549,50.0353458,,,bus_stop,
10016617597,40.3710172,50.035319,,,bus_stop,
10018006181,40.2167336,49.567941,Sahil qəsəbəsi,,bus_stop,
10018006182,40.2168909,49.5678623,Sahil qəsəbəsi,,bus_stop,
10018006183,40.2198786,49.5722185,"Sahil qəsəbəsi, Rövşən Rzayev parkı",,bus_stop,
10018006184,40.2223255,49.5740648,"Sahil qəsəbəsi, Mustafa Sübhi küçəsi",,bus_stop,
10018006185,40.2225549,49.5742264,"Sahil qəsəbəsi, Mustafa Sübhi küçəsi",,bus_stop,
10018006187,40.2242424,49.5774867,Sahil bulvarı,,bus_stop,
10018006188,40.2265649,49.575802,Optimal Market,,bus_stop,
10018006190,40.2276969,49.5781581,Sahil ş/s,,bus_stop,
10018006191,40.2278747,49.5781191,Sahil ş/s,,bus_stop,
10018006192,40.2299184,49.5825056,16 nömrəli peşə liseyi,,bus_stop,
10018006194,40.2310987,49.5853621,"Sahil qəsəbəsi, Şahlar Əsgərov küç.",,bus_stop,
10018006195,40.2313416,49.5854559,"Sahil qəsəbəsi, Şahlar Əsgərov küç.",,bus_stop,
10018041764,40.1991762,49.5157779,Ümid qəsəbəsi (Keçid),,bus_stop,
10018041765,40.1985257,49.5156652,Ümid qəsəbəsi (Keçid),,bus_stop,
10030353569,40.4398965,50.012826,Heydər Əliyev prospekti 370,,bus_stop,
10032370764,40.4429177,49.9927121,,,bus_stop,
10106033318,41.4186104,48.4177379,Такси парк,,bus_station,
10131071469,40.4435081,49.7215179,Xırdalan elektrik yarımstansiyası 1,,bus_stop,
10131826217,39.1893924,45.4436006,,,bus_stop,
10131826317,39.1887729,45.4434077,,,bus_stop,
10135377420,41.4200034,46.9210112,,,bus_stop,
10141132414,40.5066047,49.9743846,,,bus_stop,
10186771928,40.4566256,50.14294,,,bus_stop,
10229012229,40.4677047,49.9198607,,,bus_stop,
10229012232,40.4672762,49.9258178,,,bus_stop,
10229012234,40.4668885,49.9232349,,,bus_stop,
10285725821,40.4211517,49.7790664,Xocəsən Metro Stansiyası,Khojasan Metro Station,stop_position,
10301195171,40.4350623,49.7764322,Sulutəpə dairəsi,,bus_stop,
10307388882,40.4494485,49.7667857,,,bus_stop,
10605005480,40.5867477,50.0391372,172 Dayanacaq,,bus_stop,
10697875010,40.460395,50.1249933,,,bus_stop,
10697961517,40.466715,50.1186311,,,bus_stop,
10697961518,40.4673333,50.1190576,,,bus_stop,
10700321339,40.5112043,50.1442637,,,bus_stop,
10700321340,40.510983,50.1442569,,,bus_stop,
10743173705,40.2975881,49.7588868,LİMAN ÖZƏL,,bus_stop,
10744195953,40.0384957,46.9568675,,,bus_stop,
10746549522,40.4008792,50.3127868,,,bus_stop,
10746549523,40.4009333,50.3110689,,,bus_stop,
10757292773,40.4247486,50.0404944,,,bus_stop,
10757292774,40.423061,50.0375748,,,bus_stop,
10757292775,40.4188403,50.0364777,,,bus_stop,
10757292776,40.4238614,50.0469223,,,bus_stop,
10757292777,40.4215413,50.0480159,,,bus_stop,
10757292778,40.4200961,50.0486617,,,bus_stop,
10757292779,40.4190189,50.0489835,,,bus_stop,
10771629895,40.4495031,50.1063473,BakElektroAvtomat Stansiyası,,station,
10778512289,40.4514763,50.1178593,Əzizbəyov Stansiyası,,station,
10893961491,40.5500699,49.6926038,10 A son dayanacağı,,bus_stop,
10964169709,40.4485912,49.7181867,Şuvan Market Dayanacaq,,bus_stop,
11012777142,40.370066,49.9909553,,,bus_stop,
11021691067,41.3865327,45.1839156,Böyük Kəsik,,stop_position,
11021691079,40.5087379,47.6498122,Ucar,,stop_position,
11080118287,40.0798454,46.9769486,,,bus_stop,
11080118288,40.0788748,46.9770014,,,bus_stop,
11080118289,40.1169512,46.9998659,,,bus_stop,
11080185605,40.115967,46.9998067,,,bus_stop,
11080185606,40.0454381,46.959759,,,bus_stop,
11080213360,40.1362758,47.0130365,,,bus_stop,
11080213361,40.1372747,47.0130933,,,bus_stop,
11119503670,40.5473521,49.9132718,,,bus_stop,
11119503671,40.5475793,49.9148691,,,bus_stop,
11119503684,40.5467172,49.9194905,,,bus_stop,
11119503686,40.549111,49.9191244,,,bus_stop,
11119503687,40.551901,49.9189018,,,bus_stop,
11119503690,40.5536649,49.917849,,,bus_stop,
11119503691,40.5536588,49.924348,,,bus_stop,
11119503692,40.5518164,49.9236144,,,bus_stop,
11126126241,40.5284019,49.8709908,Dayanacaq,,bus_stop,
11132732121,40.5481103,49.6563189,,,bus_stop,
11132732122,40.5626923,49.6706553,,,bus_stop,
11132732123,40.5651864,49.6716437,,,bus_stop,
11132732130,40.5646087,49.6748328,,,bus_stop,
11132732131,40.5609277,49.6802174,,,bus_stop,
11132732132,40.5589898,49.6825013,,,bus_stop,
11132732135,40.5568481,49.6849112,,,bus_stop,
11132732137,40.5527193,49.6943633,,,bus_stop,
11132732138,40.5515474,49.6901187,,,bus_stop,
11132732139,40.5562428,49.6884276,,,bus_stop,
11132732140,40.5542712,49.68804,,,bus_stop,
11132732141,40.5537729,49.6853766,,,bus_stop,
11132732142,40.5497662,49.672447,,,bus_stop,
11132732143,40.5493005,49.6653137,,,bus_stop,
11132732146,40.549114,49.6629721,,,bus_stop,
11132732147,40.5522709,49.6624397,,,bus_stop,
11132732148,40.5561837,49.671759,,,bus_stop,
11132732151,40.5587789,49.6714251,,,bus_stop,
11142157428,40.5564466,49.6097249,Sumqayıtçay Stansiyası,,station,
11150467739,40.4507149,49.6874916,Bakı-Şamaxı şos. X.R.Ulutürk küç.,,bus_stop,
11150467740,40.4502231,49.6880695,Bakı-Şamaxı şos. X.R.Ulutürk küç.,,bus_stop,
11150467741,40.4477758,49.6970281,,,bus_stop,
11150467742,40.444273,49.7019822,,,bus_stop,
11150467743,40.4446466,49.685052,,,bus_stop,
11150467744,40.4360636,49.68401,551 sonuncu,,bus_stop,
11150467745,40.4385532,49.6842313,,,bus_stop,
11150467746,40.4440097,49.6868867,,,bus_stop,
11150467747,40.4463888,49.6933012,,,bus_stop,
11150467748,40.4442312,49.6911943,,,bus_stop,
11173818726,40.3914546,49.9658237,,,bus_stop,
11184318478,40.4027104,49.7097793,"140, 567",,bus_stop,
11184318481,40.3721105,49.7302285,"140, 567",,bus_stop,
11184318500,40.3831258,49.7219217,"140, 567",,bus_stop,
11184318501,40.3876083,49.7189739,"140, 567",,bus_stop,
11191545480,40.3440051,49.7501251,,,bus_stop,
11194671201,40.3263288,49.7819334,,,bus_station,
11196207114,40.3252256,49.7728367,Avtovağzal,,bus_station,
11203459167,40.3069788,49.7976176,Salyan şos. yerüstü piyada keçidi,,bus_stop,
11234364073,40.6015097,46.7771056,Goranboy Avtovağzalı,,bus_station,
11237791414,40.4214947,49.7780851,Xocəsən metro stansiyası,,subway_entrance,
11239771958,40.3340773,48.1559086,Avtovağzal Kürdəmir,,bus_station,
11242181006,40.229939,47.7075398,Avtovağzal,,bus_station,
11244672104,40.7884416,48.1700211,Avtovağzal,,bus_station,
11272945485,40.3172706,49.7260134,,,bus_stop,
11281520288,40.4194953,49.9196293,Koroğlu,,stop_position,
11302302410,40.3616339,49.9465698,Gənclik parkı,,bus_stop,
11302302421,40.4049041,49.8848568,Dövlət Neft Şirkəti,State Oil Company,bus_stop,
11329492026,40.3716744,49.8203118,201 saylı uşaq bağçası,,bus_stop,
11339217853,39.9491489,49.4045627,Yeni Ələt Deposu,,station,
11343263921,39.9758231,49.2619818,Atbulaq Stansiyas;,,station,
11349493678,40.6093161,49.6275884,SK Zavodu,,bus_stop,
11349493679,40.609706,49.6247855,,,bus_stop,
11364919946,40.6082898,49.5753229,,,bus_stop,
11365027884,40.3992249,49.8508058,Gənclik m/st (Ə. Ağaoğlu küç.),,bus_stop,
11365027907,40.4005006,49.8508967,Gənclik metro stansiyası,,bus_stop,
11365027908,40.4011627,49.8519804,Gənclik m/st (Atatürk pr.),,bus_stop,
11379724597,40.4393677,49.7572942,Bakı-Şamaxı şos. Çıraqlı küç. ilə kəs.,,bus_stop,
11379724598,40.4390419,49.7573288,Bakı-Şamaxı şos. Çıraqlı küç. ilə kəs.,,bus_stop,
11379724603,40.4422493,49.7434144,Hökmәli dairәsi,,bus_stop,
11379724617,40.4431051,49.7223332,Xırdalan elektrik yarımstansiyası 1,,bus_stop,
11379724648,40.4637059,49.6440834,306 nömrəli tam orta mәktәb,,bus_stop,
11379724649,40.4634284,49.643842,306 nömrəli tam orta mәktәb,,bus_stop,
11381354266,40.4619767,49.6315947,4 yol,,bus_stop,
11420339973,40.6945324,46.3610004,,,bus_stop,
11431593524,40.4133537,49.8482918,DİN Respublika Hospitalı,,bus_stop,
11431593525,40.415513,49.8580458,Ziya Bünyadov pr. 170,,bus_stop,
11431594587,40.420545,49.8547333,Əhməd Rəcəbli küçəsi 269,,bus_stop,
11431607798,40.4145672,49.8541487,Ziya Bünyadov pr. 38,,bus_stop,
11431611512,40.4258165,49.8560425,Binəqədi Rayon Məhkəməsi,,bus_stop,
11431617404,40.4189198,49.8550378,Ağdam rayon 32 nömrəli tam orta məktəb,,bus_stop,
11431621369,40.4158001,49.8552743,4 saylı Bakı DOST Mərkəzi,,bus_stop,
11488896742,40.8230248,46.0337368,Avtovağzal,,bus_station,
11516257698,41.8057174,48.5185786,2451 км,,stop_position,
11516257699,41.8057432,48.5186158,2451 км,,stop_position,
11516257706,41.8135697,48.5090425,2449 км,,stop_position,
11516257707,41.8135419,48.5090032,2449 км,,stop_position,
11516257715,41.7902603,48.541771,Граница 2454 км,,stop_position,
11516257716,41.7903062,48.5418187,Граница 2454 км,,stop_position,
11516257717,41.7902832,48.5417948,Граница 2454 км,Granitsa (Border),halt,
11523019414,40.6676228,46.7345363,DEPO Kürəkçay \ Borsunlu,,station,
11528272195,40.3484926,49.9611107,Cәmşid Naxçıvanski adına Hәrbi Lisey,,bus_stop,
11528272196,40.3428981,49.9730006,Zığ Sağlamlıq Mәrkәzinin Poliklinikası,,bus_stop,
11528276116,40.342009,49.9770492,Polad Həşimov küçəsi 248,,bus_stop,
11528278894,40.3426035,49.9689131,Polad Həşimov küçəsi 180,,bus_stop,
11528299372,40.3427957,49.9652108,H. Əliyev adına Azərbaycan Ali Hərbi Məktəbi,,bus_stop,
11530151159,40.3420722,49.9775348,Polad Həşimov küçəsi 59,,bus_stop,
11549669066,40.201502,49.5136284,Ümid qəs.,,bus_stop,
11557792229,40.9219745,45.8706772,,,bus_stop,
11557792230,40.9230101,45.8698726,,,bus_stop,
11622641263,40.4028217,49.8706376,Nəriman Nərimanov,Nariman Narimanov,station,
11622641264,40.3998793,49.850956,Gənclik,Ganjlik,station,
11622641266,40.3717258,49.8445724,Sahil,,station,
11622641267,40.3659588,49.8316472,İçərişəhər,Icherisheher,station,
11626573112,40.4194163,49.9196303,Koroğlu,,halt,
11626573113,40.5611012,49.6812593,Sumqayıt,,stop_position,
11660218355,39.4052412,47.0336375,,,bus_stop,
11660218356,39.4040848,47.0325297,,,bus_stop,
11660218388,39.3858318,47.0396993,,,bus_stop,
11660218389,39.3830933,47.0433149,,,bus_stop,
11660218390,39.3523232,47.0897171,,,bus_stop,
11660218391,39.3523709,47.0880246,,,bus_stop,
11660307729,39.5028321,47.0843178,,,bus_stop,
11660307730,39.5032915,47.0815229,,,bus_stop,
11660307731,39.4928436,47.1174914,,,bus_stop,
11660307732,39.4933569,47.1190578,,,bus_stop,
11660307745,39.4859754,47.1294701,,,bus_stop,
11660307746,39.487499,47.1293843,,,bus_stop,
11660315577,39.4540848,47.1164721,,,bus_stop,
11660315578,39.4554848,47.1186447,,,bus_stop,
11660315580,39.4415498,47.0999229,,,bus_stop,
11660315581,39.4432774,47.1012264,,,bus_stop,
11660315619,39.4137047,47.0786476,,,bus_stop,
11660315620,39.411906,47.0775533,,,bus_stop,
11746508581,40.4216706,49.777924,Xocəsən m/st,,bus_stop,
11758459558,40.4170434,49.824143,Mirmahmud Kazımovski küçəsi 32,,bus_stop,
11758972315,40.4211608,49.8189018,Zərifə Əliyeva parkı 1,,bus_stop,
11760387618,40.371785,49.8446367,Sahil Metrosu,,subway_entrance,
11766165307,40.4241486,49.823723,Nəsimi metrosu 3,,bus_stop,
11766179603,40.4182536,49.8210842,Əlillərin Bərpa Mərkəzi 2,,bus_stop,
11769416656,41.7032294,46.3822469,,,bus_stop,
11783900156,40.7575058,46.1838869,,,bus_stop,
11783900157,40.7583936,46.1829991,,,bus_stop,
11800205104,40.4622468,50.0501134,Terminal 2,,bus_stop,
11802822620,40.4150219,49.8928285,Ulduz,,platform,
11802822621,40.4171623,49.9080298,,,platform,
11802822622,40.4214987,49.9165821,,,platform,
11802822623,40.4411812,49.9483263,,,platform,
11802822624,40.439142,49.9540543,,,platform,
11802822625,40.4391381,49.9610739,,,platform,
11802822626,40.4369525,49.9732144,,,platform,
11802822627,40.4308703,49.9873582,,,platform,
11802822628,40.4280529,49.9928029,,,platform,
11802822629,40.4257097,49.9969408,,,platform,
11802822630,40.4209878,50.0038516,,,platform,
11802822631,40.4208517,50.0036653,,,platform,
11802822632,40.4227272,50.0007769,,,platform,
11802822633,40.4254421,49.9972546,,,platform,
11802822634,40.4308779,49.9870369,,,platform,
11802822635,40.4325469,49.9836712,,,platform,
11802822636,40.4340371,49.9808325,,,platform,
11802822637,40.4352664,49.9777392,,,platform,
11802822638,40.4377362,49.9701628,,,platform,
11809252073,40.3621515,49.8268166,Çəmbərəkənd parkı,,bus_stop,
11809252074,40.3680506,49.8299851,Axundov bağı,Akhundov Garden,bus_stop,
11810454533,40.410316,49.81482,4,,subway_entrance,
11811491569,40.4206902,49.8279656,30 nömrəli məktəb,,bus_stop,
11813198969,40.4183996,49.7979746,Mərkəzi Avtovağzal Bakı - Giriş 1,Central Bus Station 1 Baku,bus_station,
11841293817,40.8224374,47.6945707,Qəbələ,,stop_position,
11841293818,40.6409459,47.5578115,Ağdaş,,stop_position,
11841445531,40.4328923,49.8035372,Biləcəri,,stop_position,
11841445532,40.948483,45.7383535,Qovlar Demir Yol Stansiyasi,,stop_position,
11841445533,40.6203189,47.1494065,Yevlax Stansiyası,,stop_position,
11841445534,40.6532069,46.85195,Goran Stansiyası,,stop_position,
11841445535,40.7145534,46.366326,Gəncə,Ganja,stop_position,
11841445536,40.8683087,46.0361588,Dəllər Stansiyası,,stop_position,
11865851320,40.3767864,49.8673389,Ağ Şәhәr Bulvarı,,bus_stop,
11874802169,40.3907661,49.7886176,Şuşa şəhəri 1 nömrəli tam orta məktəb,,bus_stop,
11874809069,40.3937581,49.7948268,Əsəd Əhmədov küçəsi 7,,bus_stop,
11874809969,40.3943295,49.800978,Əsəd Əhmədov küçəsi 5,,bus_stop,
11874818469,40.3915529,49.8024158,İnşaatçılar m/st,,bus_stop,
11874818970,40.4001046,49.7969683,Məhəmməd Xiyabani küçəsi 312,,bus_stop,
11874821469,40.3888234,49.8028296,İnşaatçılar m/st,,bus_stop,
11874824269,40.3848041,49.8034414,1 saylı Rabitə Xidmətləri Mərkəzi,,bus_stop,
11874826369,40.3823064,49.8037501,A. M. Şərifzadə küçəsi 201C,,bus_stop,
11874826370,40.3950212,49.7890322,Yeni Yasamal parkı (17),,bus_stop,
11874826869,40.3949936,49.789442,"Yeni Yasamal parkı (7B, 39)",,bus_stop,
11874833769,40.4000835,49.7939765,Məhəmməd Xiyabani küçəsi 248,,bus_stop,
11874834170,40.3999668,49.7998052,12 saylı poçt şöbəsi,,bus_stop,
11874848569,40.3949399,49.8018941,DSMF Yasamal Rayon Şöbəsi,,bus_stop,
11874854069,40.4048265,49.8032014,Bakı Dövlət Rabitə və Nəqliyyat Kolleci,,bus_stop,
11874856569,40.4018016,49.8019475,İTV,,bus_stop,
11874862469,40.3901779,49.7943528,Murad Mirzəyev küçəsi 12,,bus_stop,
11874862470,40.3959205,49.7968403,286 nömrəli tam orta məktəb,,bus_stop,
11874868969,40.3995008,49.7971717,Dadaş Bünyadzadə küçəsi 314,,bus_stop,
11874870169,40.3955977,49.7925645,17 saylı poçt şöbəsi,,bus_stop,
